,vix,spx
2019-02-06,15.38,5079.0498046875
2019-02-07,16.37,4985.56005859375
2019-02-08,15.72,4961.64013671875
2019-02-11,15.97,5014.47021484375
2019-02-12,15.43,5056.35009765625
2019-02-13,15.65,5074.27001953125
2019-02-14,16.22,5062.52001953125
2019-02-15,14.91,5153.18994140625
2019-02-19,14.88,5160.52001953125
2019-02-20,14.02,5195.9501953125
2019-02-21,14.46,5196.10986328125
2019-02-22,13.51,5215.85009765625
2019-02-25,14.85,5231.85009765625
2019-02-26,15.17,5238.72021484375
2019-02-27,14.7,5225.35009765625
2019-02-28,14.7,5240.52978515625
2019-03-01,13.57,5265.18994140625
2019-03-04,14.63,5286.56982421875
2019-03-05,14.74,5297.52001953125
2019-03-06,15.74,5288.81005859375
2019-03-07,16.59,5267.919921875
2019-03-08,16.05,5231.22021484375
2019-03-11,14.33,5265.9599609375
2019-03-12,13.77,5270.25
2019-03-13,13.41,5306.3798828125
2019-03-14,13.5,5349.77978515625
2019-03-15,12.88,5405.31982421875
2019-03-18,13.1,5412.830078125
2019-03-19,13.56,5425.89990234375
2019-03-20,13.91,5382.66015625
2019-03-21,13.63,5378.85009765625
2019-03-22,16.48,5269.919921875
2019-03-25,16.33,5260.64013671875
2019-03-26,14.68,5307.3798828125
2019-03-27,15.15,5301.240234375
2019-03-28,14.43,5296.5400390625
2019-03-29,13.71,5350.52978515625
2019-04-01,13.4,5405.52978515625
2019-04-02,13.36,5423.47021484375
2019-04-03,13.74,5468.91015625
2019-04-04,13.58,5463.7998046875
2019-04-05,12.82,5476.2001953125
2019-04-08,13.18,5471.77978515625
2019-04-09,14.28,5436.419921875
2019-04-10,13.3,5449.8798828125
2019-04-11,13.02,5485.72021484375
2019-04-12,12.01,5502.7001953125
2019-04-15,12.32,5508.72998046875
2019-04-16,12.18,5528.669921875
2019-04-17,12.6,5563.08984375
2019-04-18,12.09,5580.3798828125
2019-04-23,12.28,5591.68994140625
2019-04-24,13.14,5576.06005859375
2019-04-25,13.25,5557.669921875
2019-04-26,12.73,5569.35986328125
2019-04-29,13.11,5580.97998046875
2019-04-30,13.12,5586.41015625
2019-05-02,14.42,5538.85986328125
2019-05-03,12.87,5548.83984375
2019-05-06,15.44,5483.52001953125
2019-05-07,19.32,5395.75
2019-05-08,19.4,5417.58984375
2019-05-09,19.1,5313.16015625
2019-05-10,16.04,5327.43994140625
2019-05-13,20.55,5262.56982421875
2019-05-14,18.06,5341.35009765625
2019-05-15,16.44,5374.259765625
2019-05-16,15.29,5448.10986328125
2019-05-17,15.96,5438.22998046875
2019-05-20,16.31,5358.58984375
2019-05-21,14.95,5385.4599609375
2019-05-22,14.75,5378.97998046875
2019-05-23,16.92,5281.3701171875
2019-05-24,15.85,5316.509765625
2019-05-28,17.5,5312.68994140625
2019-05-29,17.9,5222.1201171875
2019-05-30,17.3,5248.91015625
2019-05-31,18.71,5207.6298828125
2019-06-03,18.86,5241.4599609375
2019-06-04,16.97,5268.259765625
2019-06-05,16.09,5292.0
2019-06-06,15.93,5278.43017578125
2019-06-07,16.3,5364.0498046875
2019-06-10,15.94,5382.5
2019-06-11,15.99,5408.4501953125
2019-06-12,15.91,5374.919921875
2019-06-13,15.82,5375.6298828125
2019-06-14,15.28,5367.6201171875
2019-06-17,15.35,5390.9501953125
2019-06-18,15.15,5509.72998046875
2019-06-19,14.33,5518.4501953125
2019-06-20,14.75,5535.56982421875
2019-06-21,15.4,5528.330078125
2019-06-24,15.26,5521.7099609375
2019-06-25,16.28,5514.56982421875
2019-06-26,16.21,5500.72021484375
2019-06-27,15.82,5493.60986328125
2019-06-28,15.08,5538.97021484375
2019-07-01,14.06,5567.91015625
2019-07-02,12.93,5576.81982421875
2019-07-03,12.57,5618.81005859375
2019-07-05,13.28,5593.72021484375
2019-07-08,13.96,5589.18994140625
2019-07-09,14.09,5572.10009765625
2019-07-10,13.03,5567.58984375
2019-07-11,12.93,5551.9501953125
2019-07-12,12.39,5572.85986328125
2019-07-15,12.68,5578.2099609375
2019-07-16,12.86,5614.3798828125
2019-07-17,13.97,5571.7099609375
2019-07-18,13.53,5550.5498046875
2019-07-19,14.45,5552.33984375
2019-07-22,13.53,5567.02001953125
2019-07-23,12.61,5618.16015625
2019-07-24,12.07,5605.8701171875
2019-07-25,12.74,5578.0498046875
2019-07-26,12.16,5610.0498046875
2019-07-29,12.83,5601.10009765625
2019-07-30,13.94,5511.06982421875
2019-07-31,16.12,5518.89990234375
2019-08-01,17.87,5557.41015625
2019-08-02,17.61,5359.0
2019-08-05,24.59,5241.5498046875
2019-08-06,20.17,5234.64990234375
2019-08-07,19.49,5266.509765625
2019-08-08,16.91,5387.9599609375
2019-08-09,17.97,5327.919921875
2019-08-12,21.09,5310.31005859375
2019-08-13,17.52,5363.06982421875
2019-08-14,22.1,5251.2998046875
2019-08-15,21.18,5236.93017578125
2019-08-16,18.47,5300.7900390625
2019-08-19,16.88,5371.56005859375
2019-08-20,17.5,5344.64013671875
2019-08-21,15.8,5435.47998046875
2019-08-22,16.68,5388.25
2019-08-23,19.87,5326.8701171875
2019-08-26,19.32,5351.02001953125
2019-08-27,20.31,5387.08984375
2019-08-28,19.35,5368.7998046875
2019-08-29,17.88,5449.97021484375
2019-08-30,18.98,5480.47998046875
2019-09-03,19.66,5466.06982421875
2019-09-04,17.33,5532.06982421875
2019-09-05,16.27,5593.3701171875
2019-09-06,15.0,5603.990234375
2019-09-09,15.27,5588.9501953125
2019-09-10,15.2,5593.2099609375
2019-09-11,14.61,5618.06005859375
2019-09-12,14.22,5642.85986328125
2019-09-13,13.74,5655.4599609375
2019-09-16,14.67,5602.22998046875
2019-09-17,14.44,5615.509765625
2019-09-18,13.95,5620.64990234375
2019-09-19,14.05,5659.080078125
2019-09-20,15.32,5690.77978515625
2019-09-23,14.91,5630.759765625
2019-09-24,17.05,5628.330078125
2019-09-25,15.96,5583.7998046875
2019-09-26,16.07,5620.56982421875
2019-09-27,17.22,5640.580078125
2019-09-30,16.24,5677.7900390625
2019-10-01,18.56,5597.6298828125
2019-10-02,20.56,5422.77001953125
2019-10-03,19.12,5438.77001953125
2019-10-04,17.04,5488.31982421875
2019-10-07,17.86,5521.60986328125
2019-10-08,20.28,5456.6201171875
2019-10-09,18.64,5499.14013671875
2019-10-10,17.57,5569.0498046875
2019-10-11,15.58,5665.47998046875
2019-10-14,14.57,5643.080078125
2019-10-15,13.54,5702.0498046875
2019-10-16,13.68,5696.89990234375
2019-10-17,13.79,5673.06982421875
2019-10-18,14.25,5636.25
2019-10-21,14.0,5648.35009765625
2019-10-22,14.46,5657.68994140625
2019-10-23,14.01,5653.43994140625
2019-10-24,13.71,5684.330078125
2019-10-25,12.65,5722.14990234375
2019-10-28,13.11,5730.56982421875
2019-10-29,13.2,5740.14013671875
2019-10-30,12.33,5765.8701171875
2019-10-31,13.22,5729.85986328125
2019-11-01,12.3,5761.89013671875
2019-11-04,12.83,5824.2998046875
2019-11-05,13.1,5846.89013671875
2019-11-06,12.62,5866.740234375
2019-11-07,12.73,5890.990234375
2019-11-08,12.07,5889.7001953125
2019-11-11,12.69,5893.81982421875
2019-11-12,12.68,5919.75
2019-11-13,13.0,5907.08984375
2019-11-14,13.05,5901.080078125
2019-11-15,12.05,5939.27001953125
2019-11-18,12.46,5929.7900390625
2019-11-19,12.86,5909.0498046875
2019-11-20,12.78,5894.02978515625
2019-11-21,13.13,5881.2099609375
2019-11-22,12.34,5893.1298828125
2019-11-25,11.87,5924.85986328125
2019-11-26,11.54,5929.6201171875
2019-11-27,11.75,5926.83984375
2019-11-29,12.62,5905.169921875
2019-12-02,14.91,5786.740234375
2019-12-03,15.96,5727.22021484375
2019-12-04,14.8,5799.68017578125
2019-12-05,14.52,5801.5498046875
2019-12-06,13.62,5871.91015625
2019-12-09,15.86,5837.25
2019-12-10,15.68,5848.02978515625
2019-12-11,14.99,5860.8798828125
2019-12-12,13.94,5884.259765625
2019-12-13,12.63,5919.02001953125
2019-12-16,12.14,5991.66015625
2019-12-17,12.29,5968.259765625
2019-12-18,12.58,5959.60009765625
2019-12-19,12.5,5972.27978515625
2019-12-20,12.51,6021.52978515625
2019-12-23,12.61,6029.3701171875
2019-12-24,12.67,6029.5498046875
2019-12-27,13.43,6037.39013671875
2019-12-30,14.82,5982.22021484375
2019-12-31,13.78,5978.06005859375
2020-01-02,12.47,6041.5
2020-01-03,14.02,6044.16015625
2020-01-06,13.85,6013.58984375
2020-01-07,13.79,6012.35009765625
2020-01-08,13.45,6031.0
2020-01-09,12.54,6042.5498046875
2020-01-10,12.56,6037.10986328125
2020-01-13,12.32,6036.14013671875
2020-01-14,12.39,6040.89013671875
2020-01-15,12.42,6032.60986328125
2020-01-16,12.32,6039.02978515625
2020-01-17,12.1,6100.72021484375
2020-01-21,12.85,6045.990234375
2020-01-22,12.91,6010.97998046875
2020-01-23,12.98,5971.7900390625
2020-01-24,14.56,6024.259765625
2020-01-27,18.23,5863.02001953125
2020-01-28,16.28,5925.81982421875
2020-01-29,16.39,5954.89013671875
2020-01-30,15.49,5871.77001953125
2020-01-31,18.84,5806.33984375
2020-02-03,17.97,5832.509765625
2020-02-04,16.05,5935.0498046875
2020-02-05,15.15,5985.39990234375
2020-02-06,14.96,6038.18017578125
2020-02-07,15.47,6029.75
2020-02-10,15.04,6015.669921875
2020-02-11,15.18,6054.759765625
2020-02-12,13.74,6104.72998046875
2020-02-13,14.15,6093.14013671875
2020-02-14,13.68,6069.35009765625
2020-02-18,14.83,6056.81982421875
2020-02-19,14.38,6111.240234375
2020-02-20,15.56,6062.2998046875
2020-02-21,17.08,6029.72021484375
2020-02-24,25.03,5791.8701171875
2020-02-25,27.85,5679.68017578125
2020-02-26,27.56,5684.5498046875
2020-02-27,39.16,5495.60009765625
2020-02-28,40.11,5309.89990234375
2020-03-02,33.42,5333.52001953125
2020-03-03,36.82,5393.169921875
2020-03-04,31.99,5464.89013671875
2020-03-05,39.62,5361.10009765625
2020-03-06,41.94,5139.10986328125
2020-03-09,54.46,4707.91015625
2020-03-10,47.3,4636.60986328125
2020-03-11,53.9,4610.25
2020-03-12,75.47,4044.260009765625
2020-03-13,57.83,4118.35986328125
2020-03-16,82.69,3881.4599609375
2020-03-17,75.91,3991.780029296875
2020-03-18,76.45,3754.840087890625
2020-03-19,72.0,3855.5
2020-03-20,66.04,4048.800048828125
2020-03-23,61.59,3914.31005859375
2020-03-24,61.67,4242.7001953125
2020-03-25,63.95,4432.2998046875
2020-03-26,61.0,4543.580078125
2020-03-27,65.54,4351.490234375
2020-03-30,57.08,4378.509765625
2020-03-31,53.54,4396.1201171875
2020-04-01,57.06,4207.240234375
2020-04-02,50.91,4220.9599609375
2020-04-03,46.8,4154.580078125
2020-04-06,45.24,4346.14013671875
2020-04-07,46.7,4438.27001953125
2020-04-08,43.35,4442.75
2020-04-09,41.67,4506.85009765625
2020-04-14,37.76,4523.91015625
2020-04-15,40.84,4353.72021484375
2020-04-16,40.11,4350.16015625
2020-04-17,38.15,4499.009765625
2020-04-20,43.83,4528.2998046875
2020-04-21,45.41,4357.4599609375
2020-04-22,41.98,4411.7998046875
2020-04-23,41.38,4451.0
2020-04-24,35.93,4393.31982421875
2020-04-27,33.29,4505.259765625
2020-04-28,33.57,4569.7900390625
2020-04-29,31.23,4671.10986328125
2020-04-30,34.15,4572.18017578125
2020-05-04,35.97,4378.22998046875
2020-05-05,33.61,4483.1298828125
2020-05-06,34.12,4433.3798828125
2020-05-07,31.44,4501.43994140625
2020-05-08,27.98,4549.64013671875
2020-05-11,27.57,4490.22021484375
2020-05-12,33.04,4472.5
2020-05-13,35.28,4344.9501953125
2020-05-14,32.61,4273.1298828125
2020-05-15,31.89,4277.6298828125
2020-05-18,29.3,4498.33984375
2020-05-19,30.53,4458.16015625
2020-05-20,27.99,4496.97998046875
2020-05-21,29.53,4445.4501953125
2020-05-22,28.16,4444.56005859375
2020-05-26,28.01,4606.240234375
2020-05-27,27.62,4688.740234375
2020-05-28,28.59,4771.39013671875
2020-05-29,27.51,4695.43994140625
2020-06-01,28.23,4762.77978515625
2020-06-02,26.84,4858.97021484375
2020-06-03,25.66,5022.3798828125
2020-06-04,25.81,5011.97998046875
2020-06-05,24.52,5197.7900390625
2020-06-08,25.81,5175.52001953125
2020-06-09,27.57,5095.10986328125
2020-06-10,27.57,5053.419921875
2020-06-11,40.79,4815.60009765625
2020-06-12,36.09,4839.259765625
2020-06-15,34.4,4815.72021484375
2020-06-16,33.67,4952.4599609375
2020-06-17,33.47,4995.97021484375
2020-06-18,32.94,4958.75
2020-06-19,35.12,4979.4501953125
2020-06-22,31.77,4948.7001953125
2020-06-23,31.37,5017.68017578125
2020-06-24,33.84,4871.35986328125
2020-06-25,32.22,4918.580078125
2020-06-26,34.73,4909.64013671875
2020-06-29,31.78,4945.4599609375
2020-06-30,30.43,4935.990234375
2020-07-01,28.62,4926.93994140625
2020-07-02,27.68,5049.3798828125
2020-07-06,27.94,5081.509765625
2020-07-07,29.43,5043.72998046875
2020-07-08,28.08,4981.1298828125
2020-07-09,29.26,4921.009765625
2020-07-10,27.29,4970.47998046875
2020-07-13,32.19,5056.22998046875
2020-07-14,29.52,5007.4599609375
2020-07-15,27.76,5108.97998046875
2020-07-16,28.0,5085.27978515625
2020-07-17,25.68,5069.419921875
2020-07-20,24.46,5093.18017578125
2020-07-21,24.84,5104.27978515625
2020-07-22,24.32,5037.1201171875
2020-07-23,26.08,5033.759765625
2020-07-24,25.84,4956.43017578125
2020-07-27,24.74,4939.6201171875
2020-07-28,25.44,4928.93994140625
2020-07-29,24.1,4958.740234375
2020-07-30,24.76,4852.93994140625
2020-07-31,24.46,4783.68994140625
2020-08-03,24.28,4875.93017578125
2020-08-04,23.76,4889.52001953125
2020-08-05,22.99,4933.33984375
2020-08-06,22.65,4885.1298828125
2020-08-07,22.21,4889.52001953125
2020-08-10,22.13,4909.509765625
2020-08-11,24.03,5027.990234375
2020-08-12,22.28,5073.31005859375
2020-08-13,22.13,5042.3798828125
2020-08-14,22.05,4962.93017578125
2020-08-17,21.35,4971.93994140625
2020-08-18,21.51,4938.06005859375
2020-08-19,22.54,4977.22998046875
2020-08-20,22.72,4911.240234375
2020-08-21,22.54,4896.330078125
2020-08-24,22.37,5007.89013671875
2020-08-25,22.03,5008.27001953125
2020-08-26,23.27,5048.43017578125
2020-08-27,24.47,5015.97021484375
2020-08-28,22.96,5002.93994140625
2020-08-31,26.41,4947.22021484375
2020-09-01,26.12,4938.10009765625
2020-09-02,26.57,5031.740234375
2020-09-03,33.6,5009.52001953125
2020-09-04,30.75,4965.06982421875
2020-09-08,31.46,4973.52001953125
2020-09-09,28.81,5042.97998046875
2020-09-10,29.71,5023.93017578125
2020-09-11,26.87,5034.14013671875
2020-09-14,25.85,5051.8798828125
2020-09-15,25.59,5067.93017578125
2020-09-16,26.04,5074.419921875
2020-09-17,26.46,5039.5
2020-09-18,25.83,4978.18017578125
2020-09-21,27.78,4792.0400390625
2020-09-22,26.86,4772.83984375
2020-09-23,28.58,4802.259765625
2020-09-24,28.51,4762.6201171875
2020-09-25,26.38,4729.66015625
2020-09-28,26.19,4843.27001953125
2020-09-29,26.27,4832.06982421875
2020-09-30,26.37,4803.43994140625
2020-10-01,26.7,4824.0400390625
2020-10-02,27.63,4824.8798828125
2020-10-05,27.96,4871.8701171875
2020-10-06,29.48,4895.4599609375
2020-10-07,28.06,4882.0
2020-10-08,26.36,4911.93994140625
2020-10-09,25.0,4946.81005859375
2020-10-12,25.07,4979.2900390625
2020-10-13,26.07,4947.60986328125
2020-10-14,26.4,4941.66015625
2020-10-15,26.97,4837.419921875
2020-10-16,27.41,4935.85986328125
2020-10-19,29.18,4942.6201171875
2020-10-20,29.35,4929.27978515625
2020-10-21,28.65,4853.9501953125
2020-10-22,28.11,4851.3798828125
2020-10-23,27.55,4909.64013671875
2020-10-26,32.46,4816.1201171875
2020-10-27,33.35,4730.66015625
2020-10-28,40.28,4571.1201171875
2020-10-29,37.59,4569.669921875
2020-10-30,38.02,4594.240234375
2020-11-02,37.13,4691.14013671875
2020-11-03,35.55,4805.60986328125
2020-11-04,29.57,4922.85009765625
2020-11-05,27.58,4983.990234375
2020-11-06,24.86,4960.8798828125
2020-11-09,25.75,5336.31982421875
2020-11-10,24.8,5418.97021484375
2020-11-11,23.45,5445.2099609375
2020-11-12,25.35,5362.56982421875
2020-11-13,23.1,5380.16015625
2020-11-16,22.45,5471.47998046875
2020-11-17,22.71,5483.0
2020-11-18,23.84,5511.4501953125
2020-11-19,23.11,5474.66015625
2020-11-20,23.7,5495.89013671875
2020-11-23,22.66,5492.14990234375
2020-11-24,21.64,5558.419921875
2020-11-25,21.25,5571.2900390625
2020-11-27,20.84,5598.18017578125
2020-11-30,20.57,5518.5498046875
2020-12-01,20.77,5581.64013671875
2020-12-02,21.17,5583.009765625
2020-12-03,21.28,5574.35986328125
2020-12-04,20.79,5609.14990234375
2020-12-07,21.3,5573.3798828125
2020-12-08,20.68,5560.669921875
2020-12-09,22.27,5546.81982421875
2020-12-10,22.52,5549.64990234375
2020-12-11,23.31,5507.5498046875
2020-12-14,24.72,5527.83984375
2020-12-15,22.89,5530.31005859375
2020-12-16,22.5,5547.68017578125
2020-12-17,21.93,5549.4599609375
2020-12-18,21.57,5527.83984375
2020-12-21,25.16,5393.33984375
2020-12-22,24.23,5466.85986328125
2020-12-23,23.31,5527.58984375
2020-12-24,21.53,5522.009765625
2020-12-28,21.7,5588.3798828125
2020-12-29,23.08,5611.7900390625
2020-12-30,22.77,5599.41015625
2020-12-31,22.75,5551.41015625
2021-01-04,26.97,5588.9599609375
2021-01-05,25.34,5564.60009765625
2021-01-06,25.07,5630.60009765625
2021-01-07,22.37,5669.85009765625
2021-01-08,21.56,5706.8798828125
2021-01-11,24.08,5662.43017578125
2021-01-12,23.33,5650.97021484375
2021-01-13,22.21,5662.669921875
2021-01-14,23.25,5681.14013671875
2021-01-15,24.34,5611.68994140625
2021-01-19,23.24,5598.60986328125
2021-01-20,21.58,5628.43994140625
2021-01-21,21.32,5590.7900390625
2021-01-22,21.91,5559.56982421875
2021-01-25,23.19,5472.35986328125
2021-01-26,23.02,5523.52001953125
2021-01-27,37.21,5459.6201171875
2021-01-28,30.21,5510.52001953125
2021-01-29,33.09,5399.2099609375
2021-02-01,30.24,5461.68017578125
2021-02-02,25.56,5563.10986328125
2021-02-03,22.91,5563.0498046875
2021-02-04,21.77,5608.5400390625
2021-02-05,20.87,5659.259765625
2021-02-08,21.24,5686.02978515625
2021-02-09,21.63,5691.5400390625
2021-02-10,21.99,5670.7998046875
2021-02-11,21.25,5669.81982421875
2021-02-12,19.97,5703.669921875
2021-02-16,21.46,5786.52978515625
2021-02-17,21.5,5765.83984375
2021-02-18,22.49,5728.330078125
2021-02-19,22.05,5773.5498046875
2021-02-22,23.45,5767.43994140625
2021-02-23,23.11,5779.83984375
2021-02-24,21.34,5797.97998046875
2021-02-25,28.89,5783.89013671875
2021-02-26,27.95,5703.22021484375
2021-03-01,23.35,5792.7900390625
2021-03-02,24.1,5809.72998046875
2021-03-03,26.67,5830.06005859375
2021-03-04,28.57,5830.64990234375
2021-03-05,24.66,5782.64990234375
2021-03-08,25.47,5902.990234375
2021-03-09,24.03,5924.97021484375
2021-03-10,22.56,5990.5498046875
2021-03-11,21.91,6033.759765625
2021-03-12,20.69,6046.5498046875
2021-03-15,20.03,6035.97021484375
2021-03-16,19.79,6055.43017578125
2021-03-17,19.23,6054.81982421875
2021-03-18,21.58,6062.7900390625
2021-03-19,20.95,5997.9599609375
2021-03-22,18.88,5968.47998046875
2021-03-23,20.3,5945.2998046875
2021-03-24,21.2,5947.2900390625
2021-03-25,19.81,5952.41015625
2021-03-26,18.86,5988.81005859375
2021-03-29,20.74,6015.509765625
2021-03-30,19.61,6088.0400390625
2021-03-31,19.4,6067.22998046875
2021-04-01,17.33,6102.9599609375
2021-04-06,18.12,6131.33984375
2021-04-07,17.16,6130.66015625
2021-04-08,16.95,6165.72021484375
2021-04-09,16.69,6169.41015625
2021-04-12,16.91,6161.68017578125
2021-04-13,16.65,6184.10009765625
2021-04-14,16.99,6208.580078125
2021-04-15,16.57,6234.14013671875
2021-04-16,16.25,6287.06982421875
2021-04-19,17.29,6296.68994140625
2021-04-20,18.68,6165.10986328125
2021-04-21,17.5,6210.5498046875
2021-04-22,18.71,6267.27978515625
2021-04-23,17.33,6257.93994140625
2021-04-26,17.64,6275.52001953125
2021-04-27,17.56,6273.759765625
2021-04-28,17.28,6306.97998046875
2021-04-29,17.61,6302.56982421875
2021-04-30,18.61,6269.47998046875
2021-05-03,18.31,6307.89990234375
2021-05-04,19.48,6251.75
2021-05-05,19.15,6339.47021484375
2021-05-06,18.39,6357.08984375
2021-05-07,16.69,6385.509765625
2021-05-10,19.66,6385.990234375
2021-05-11,21.84,6267.39013671875
2021-05-12,27.59,6279.35009765625
2021-05-13,23.13,6288.330078125
2021-05-14,18.81,6385.14013671875
2021-05-17,19.72,6367.35009765625
2021-05-18,21.34,6353.669921875
2021-05-19,22.18,6262.5498046875
2021-05-20,20.67,6343.580078125
2021-05-21,20.15,6386.41015625
2021-05-24,18.4,6408.490234375
2021-05-25,18.84,6390.27001953125
2021-05-26,17.36,6391.60009765625
2021-05-27,16.74,6435.7099609375
2021-05-28,16.76,6484.10986328125
2021-06-01,17.9,6489.39990234375
2021-06-02,17.48,6521.52001953125
2021-06-03,18.04,6507.919921875
2021-06-04,16.42,6515.66015625
2021-06-07,16.42,6543.56005859375
2021-06-08,17.07,6551.009765625
2021-06-09,17.89,6563.4501953125
2021-06-10,16.1,6546.490234375
2021-06-11,15.65,6600.66015625
2021-06-14,16.39,6616.35009765625
2021-06-15,17.02,6639.52001953125
2021-06-16,18.15,6652.64990234375
2021-06-17,17.75,6666.259765625
2021-06-18,20.7,6569.16015625
2021-06-21,17.89,6602.5400390625
2021-06-22,16.66,6611.5
2021-06-23,16.32,6551.06982421875
2021-06-24,15.97,6631.14990234375
2021-06-25,15.62,6622.8701171875
2021-06-28,15.76,6558.02001953125
2021-06-29,16.02,6567.43017578125
2021-06-30,15.83,6507.830078125
2021-07-01,15.48,6553.81982421875
2021-07-02,15.07,6552.85986328125
2021-07-06,16.44,6507.47998046875
2021-07-07,16.2,6527.72021484375
2021-07-08,19.0,6396.72998046875
2021-07-09,16.18,6529.419921875
2021-07-12,16.17,6559.25
2021-07-13,17.12,6558.47021484375
2021-07-14,16.33,6558.3798828125
2021-07-15,17.01,6493.35986328125
2021-07-16,18.45,6460.080078125
2021-07-19,22.5,6295.97021484375
2021-07-20,19.73,6346.85009765625
2021-07-21,17.91,6464.47998046875
2021-07-22,17.69,6481.58984375
2021-07-23,17.2,6568.81982421875
2021-07-26,17.58,6578.60009765625
2021-07-27,19.36,6531.919921875
2021-07-28,18.31,6609.31005859375
2021-07-29,17.7,6633.77001953125
2021-07-30,18.24,6612.759765625
2021-08-02,19.46,6675.89990234375
2021-08-03,18.04,6723.81005859375
2021-08-04,17.97,6746.22998046875
2021-08-05,17.28,6781.18994140625
2021-08-06,16.15,6816.9599609375
